id,name,score1,score2
8699,student_8699,63,65
8700,student_8700,67,99
8701,student_8701,53,87
8702,student_8702,67,75
8703,student_8703,70,98
8704,student_8704,66,77
8705,student_8705,84,62
8706,student_8706,93,50
8707,student_8707,62,50
8708,student_8708,80,64
8709,student_8709,50,71
8710,student_8710,50,85
8711,student_8711,79,97
8712,student_8712,80,51
8713,student_8713,94,74
8714,student_8714,95,70
8715,student_8715,86,97
8716,student_8716,80,50
8717,student_8717,59,61
8718,student_8718,60,84
8719,student_8719,93,58
8720,student_8720,81,63
8721,student_8721,74,83
8722,student_8722,76,93
8723,student_8723,51,75
8724,student_8724,76,73
8725,student_8725,57,76
8726,student_8726,80,98
8727,student_8727,54,67
8728,student_8728,63,60
8729,student_8729,84,65
8730,student_8730,88,52
8731,student_8731,62,98
8732,student_8732,99,59
8733,student_8733,59,71
8734,student_8734,86,85
8735,student_8735,59,70
8736,student_8736,83,88
8737,student_8737,87,68
8738,student_8738,83,92
8739,student_8739,61,81
8740,student_8740,94,61
8741,student_8741,90,98
8742,student_8742,78,51
8743,student_8743,91,54
8744,student_8744,100,63
8745,student_8745,75,72
8746,student_8746,81,85
8747,student_8747,93,75
8748,student_8748,50,74
8749,student_8749,80,73
8750,student_8750,89,79
8751,student_8751,90,88
8752,student_8752,100,87
8753,student_8753,51,74
8754,student_8754,86,76
8755,student_8755,57,65
8756,student_8756,96,67
8757,student_8757,59,95
8758,student_8758,69,70
8759,student_8759,53,73
8760,student_8760,56,69
8761,student_8761,74,75
8762,student_8762,79,72
8763,student_8763,67,57
8764,student_8764,58,60
8765,student_8765,79,97
8766,student_8766,86,51
8767,student_8767,60,51
8768,student_8768,78,69
8769,student_8769,73,87
8770,student_8770,73,97
8771,student_8771,85,72
8772,student_8772,95,71
8773,student_8773,84,97
8774,student_8774,73,80
8775,student_8775,89,96
8776,student_8776,75,93
8777,student_8777,56,65
8778,student_8778,97,55
8779,student_8779,93,88
8780,student_8780,85,74
8781,student_8781,91,56
8782,student_8782,59,74
8783,student_8783,86,58
8784,student_8784,92,78
8785,student_8785,94,75
8786,student_8786,73,58
8787,student_8787,90,82
8788,student_8788,52,57
8789,student_8789,66,64
8790,student_8790,97,88
8791,student_8791,52,86
8792,student_8792,97,80
8793,student_8793,86,54
8794,student_8794,66,99
8795,student_8795,90,78
8796,student_8796,62,95
8797,student_8797,96,66
8798,student_8798,85,77
8799,student_8799,90,80
8800,student_8800,89,72
8801,student_8801,72,87
8802,student_8802,60,68
8803,student_8803,98,88
8804,student_8804,69,85
8805,student_8805,50,63
8806,student_8806,95,70
8807,student_8807,53,80
8808,student_8808,68,82
8809,student_8809,89,89
8810,student_8810,90,95
8811,student_8811,89,68
8812,student_8812,54,73
8813,student_8813,77,65
8814,student_8814,97,68
8815,student_8815,61,81
8816,student_8816,87,67
8817,student_8817,82,83
8818,student_8818,87,58
8819,student_8819,61,70
8820,student_8820,78,87
8821,student_8821,93,77
8822,student_8822,82,73
8823,student_8823,55,82
8824,student_8824,57,50
8825,student_8825,91,63
8826,student_8826,88,62
8827,student_8827,59,63
8828,student_8828,52,61
8829,student_8829,74,62
8830,student_8830,66,89
8831,student_8831,58,69
8832,student_8832,79,82
8833,student_8833,85,98
8834,student_8834,84,52
8835,student_8835,76,67
8836,student_8836,94,93
8837,student_8837,100,66
8838,student_8838,57,72
8839,student_8839,78,79
8840,student_8840,85,84
8841,student_8841,93,98
8842,student_8842,56,50
8843,student_8843,71,70
8844,student_8844,77,72
8845,student_8845,93,55
8846,student_8846,55,60
8847,student_8847,82,70
8848,student_8848,61,91
8849,student_8849,81,95
8850,student_8850,53,50
8851,student_8851,94,97
8852,student_8852,56,96
8853,student_8853,98,99
8854,student_8854,93,86
8855,student_8855,82,85
8856,student_8856,58,66
8857,student_8857,57,97
8858,student_8858,90,53
8859,student_8859,64,65
8860,student_8860,96,58
8861,student_8861,85,90
8862,student_8862,65,99
8863,student_8863,54,75
8864,student_8864,95,55
8865,student_8865,61,78
8866,student_8866,71,77
8867,student_8867,71,74
8868,student_8868,75,97
8869,student_8869,61,74
8870,student_8870,67,89
8871,student_8871,83,55
8872,student_8872,66,77
8873,student_8873,99,67
8874,student_8874,58,94
8875,student_8875,58,58
8876,student_8876,85,59
8877,student_8877,62,74
8878,student_8878,92,100
8879,student_8879,80,91
8880,student_8880,70,66
8881,student_8881,61,99
8882,student_8882,66,78
8883,student_8883,67,80
8884,student_8884,90,92
8885,student_8885,51,81
8886,student_8886,86,70
8887,student_8887,50,94
8888,student_8888,59,87
8889,student_8889,57,79
8890,student_8890,56,79
8891,student_8891,84,75
8892,student_8892,70,71
8893,student_8893,61,53
8894,student_8894,67,60
8895,student_8895,96,77
8896,student_8896,66,85
8897,student_8897,88,84
8898,student_8898,55,82
8899,student_8899,58,78
8900,student_8900,61,57
8901,student_8901,86,62
8902,student_8902,83,62
8903,student_8903,76,58
8904,student_8904,96,75
8905,student_8905,74,84
8906,student_8906,72,85
8907,student_8907,50,89
8908,student_8908,88,52
8909,student_8909,93,72
8910,student_8910,73,93
8911,student_8911,94,84
8912,student_8912,93,97
8913,student_8913,97,65
8914,student_8914,75,72
8915,student_8915,98,88
8916,student_8916,58,50
8917,student_8917,52,85
8918,student_8918,63,77
8919,student_8919,56,81
8920,student_8920,96,54
8921,student_8921,78,85
8922,student_8922,66,80
8923,student_8923,58,72
8924,student_8924,82,89
8925,student_8925,89,70
8926,student_8926,57,67
8927,student_8927,97,80
8928,student_8928,67,91
8929,student_8929,59,85
8930,student_8930,78,77
8931,student_8931,94,74
8932,student_8932,68,83
8933,student_8933,59,93
8934,student_8934,99,56
8935,student_8935,60,64
8936,student_8936,63,99
8937,student_8937,85,58
8938,student_8938,85,67
8939,student_8939,86,69
8940,student_8940,72,78
8941,student_8941,60,53
8942,student_8942,85,84
8943,student_8943,76,65
8944,student_8944,66,71
8945,student_8945,75,74
8946,student_8946,75,86
8947,student_8947,86,93
8948,student_8948,59,94
8949,student_8949,89,67
8950,student_8950,60,82
8951,student_8951,63,70
8952,student_8952,88,84
8953,student_8953,59,91
8954,student_8954,69,52
8955,student_8955,87,73
8956,student_8956,90,88
8957,student_8957,85,64
8958,student_8958,76,77
8959,student_8959,82,65
8960,student_8960,71,50
8961,student_8961,94,76
8962,student_8962,63,92
8963,student_8963,80,71
8964,student_8964,65,98
8965,student_8965,59,61
8966,student_8966,83,55
8967,student_8967,77,87
8968,student_8968,87,69
8969,student_8969,68,60
8970,student_8970,100,70
8971,student_8971,62,97
8972,student_8972,90,56
8973,student_8973,60,91
8974,student_8974,65,94
8975,student_8975,51,67
8976,student_8976,82,87
8977,student_8977,74,83
8978,student_8978,96,96
8979,student_8979,74,87
8980,student_8980,99,67
8981,student_8981,100,58
8982,student_8982,59,61
8983,student_8983,86,76
8984,student_8984,54,78
8985,student_8985,69,73
8986,student_8986,60,58
8987,student_8987,84,99
8988,student_8988,81,95
8989,student_8989,75,53
8990,student_8990,72,67
8991,student_8991,93,95
8992,student_8992,50,52
8993,student_8993,54,60
8994,student_8994,64,53
8995,student_8995,86,55
8996,student_8996,78,62
8997,student_8997,82,55
8998,student_8998,99,89
8999,student_8999,99,70
9000,student_9000,84,73
9001,student_9001,77,75
9002,student_9002,89,60
9003,student_9003,58,74
9004,student_9004,71,66
9005,student_9005,55,58
9006,student_9006,100,85
9007,student_9007,81,79
9008,student_9008,65,98
9009,student_9009,79,87
9010,student_9010,57,58
9011,student_9011,82,78
9012,student_9012,53,85
9013,student_9013,94,52
9014,student_9014,60,100
9015,student_9015,64,95
9016,student_9016,65,91
9017,student_9017,75,86
9018,student_9018,84,61
9019,student_9019,53,100
9020,student_9020,64,82
9021,student_9021,73,54
9022,student_9022,96,52
9023,student_9023,97,73
9024,student_9024,96,100
9025,student_9025,60,70
9026,student_9026,54,52
9027,student_9027,66,85
9028,student_9028,75,71
9029,student_9029,90,59
9030,student_9030,98,94
9031,student_9031,91,98
9032,student_9032,85,94
9033,student_9033,69,97
9034,student_9034,100,88
9035,student_9035,74,99
9036,student_9036,86,80
9037,student_9037,83,71
9038,student_9038,68,72
9039,student_9039,90,77
9040,student_9040,56,51
9041,student_9041,62,98
9042,student_9042,92,78
9043,student_9043,66,52
9044,student_9044,86,97
9045,student_9045,76,70
9046,student_9046,54,84
9047,student_9047,94,95
9048,student_9048,60,85
9049,student_9049,73,69
9050,student_9050,61,80
9051,student_9051,79,100
9052,student_9052,65,84
9053,student_9053,97,83
9054,student_9054,93,51
9055,student_9055,93,91
9056,student_9056,96,89
9057,student_9057,66,91
9058,student_9058,54,59
9059,student_9059,96,54
9060,student_9060,90,61
9061,student_9061,51,97
9062,student_9062,82,64
9063,student_9063,95,80
9064,student_9064,51,90
9065,student_9065,54,92
9066,student_9066,78,88
9067,student_9067,57,92
9068,student_9068,60,69
9069,student_9069,69,60
9070,student_9070,80,78
9071,student_9071,85,82
9072,student_9072,89,89
9073,student_9073,82,71
9074,student_9074,99,66
9075,student_9075,73,86
9076,student_9076,78,62
9077,student_9077,76,54
9078,student_9078,64,72
9079,student_9079,54,94
9080,student_9080,91,73
9081,student_9081,72,56
9082,student_9082,80,95
9083,student_9083,53,85
9084,student_9084,79,53
9085,student_9085,56,57
9086,student_9086,69,85
9087,student_9087,59,99
9088,student_9088,74,85
9089,student_9089,80,87
9090,student_9090,93,63
9091,student_9091,69,58
9092,student_9092,80,79
9093,student_9093,55,56
9094,student_9094,65,72
9095,student_9095,68,64
9096,student_9096,65,57
9097,student_9097,56,93
9098,student_9098,81,76
9099,student_9099,64,89
9100,student_9100,69,93
9101,student_9101,75,96
9102,student_9102,68,86
9103,student_9103,56,67
9104,student_9104,86,76
9105,student_9105,71,77
9106,student_9106,57,82
9107,student_9107,100,79
9108,student_9108,83,63
9109,student_9109,57,93
9110,student_9110,53,61
9111,student_9111,98,82
9112,student_9112,68,55
9113,student_9113,66,65
9114,student_9114,89,62
9115,student_9115,87,60
9116,student_9116,63,69
9117,student_9117,75,81
9118,student_9118,70,59
9119,student_9119,70,72
9120,student_9120,71,54
9121,student_9121,99,87
9122,student_9122,63,64
9123,student_9123,99,82
9124,student_9124,59,75
9125,student_9125,84,53
9126,student_9126,90,73
9127,student_9127,74,59
9128,student_9128,50,65
9129,student_9129,78,96
9130,student_9130,53,71
9131,student_9131,78,57
9132,student_9132,56,66
9133,student_9133,80,86
9134,student_9134,94,90
9135,student_9135,50,57
9136,student_9136,66,83
9137,student_9137,100,71
9138,student_9138,85,67
9139,student_9139,83,97
9140,student_9140,53,64
9141,student_9141,88,69
9142,student_9142,54,53
9143,student_9143,91,80
9144,student_9144,81,84
9145,student_9145,97,62
9146,student_9146,100,91
9147,student_9147,72,51
9148,student_9148,99,55
9149,student_9149,74,76
9150,student_9150,83,70
9151,student_9151,52,92
9152,student_9152,79,63
9153,student_9153,57,69
9154,student_9154,50,96
9155,student_9155,99,50
9156,student_9156,88,66
9157,student_9157,91,55
9158,student_9158,82,75
9159,student_9159,99,94
9160,student_9160,97,90
9161,student_9161,53,98
9162,student_9162,66,98
9163,student_9163,82,100
9164,student_9164,97,50
9165,student_9165,74,56
9166,student_9166,51,78
9167,student_9167,65,99
9168,student_9168,51,65
9169,student_9169,60,70
9170,student_9170,68,70
9171,student_9171,53,63
9172,student_9172,68,70
9173,student_9173,91,98
9174,student_9174,85,81
9175,student_9175,100,99
9176,student_9176,73,77
9177,student_9177,74,61
9178,student_9178,50,60
9179,student_9179,62,79
9180,student_9180,59,69
9181,student_9181,93,97
9182,student_9182,94,64
9183,student_9183,99,90
9184,student_9184,67,77
9185,student_9185,57,92
9186,student_9186,98,92
9187,student_9187,75,68
9188,student_9188,63,61
9189,student_9189,87,60
9190,student_9190,98,69
9191,student_9191,98,54
9192,student_9192,65,88
9193,student_9193,95,72
9194,student_9194,56,51
9195,student_9195,72,97
9196,student_9196,71,84
9197,student_9197,93,94
9198,student_9198,81,69
9199,student_9199,66,100
9200,student_9200,54,83
9201,student_9201,73,90
9202,student_9202,77,83
9203,student_9203,98,65
9204,student_9204,78,66
9205,student_9205,60,66
9206,student_9206,97,51
9207,student_9207,77,97
9208,student_9208,95,63
9209,student_9209,60,93
9210,student_9210,67,94
9211,student_9211,73,87
9212,student_9212,58,79
9213,student_9213,84,78
9214,student_9214,66,88
9215,student_9215,73,98
9216,student_9216,91,55
9217,student_9217,75,94
9218,student_9218,92,65
9219,student_9219,54,71
9220,student_9220,63,96
9221,student_9221,84,99
9222,student_9222,66,97
9223,student_9223,68,81
9224,student_9224,65,53
9225,student_9225,87,97
9226,student_9226,80,98
9227,student_9227,67,54
9228,student_9228,62,80
9229,student_9229,85,76
9230,student_9230,72,91
9231,student_9231,66,79
9232,student_9232,55,61
9233,student_9233,90,50
9234,student_9234,79,87
9235,student_9235,52,98
9236,student_9236,81,91
9237,student_9237,60,87
9238,student_9238,86,97
9239,student_9239,52,92
9240,student_9240,98,52
9241,student_9241,100,100
9242,student_9242,88,90
9243,student_9243,93,54
9244,student_9244,59,66
9245,student_9245,56,69
9246,student_9246,62,59
9247,student_9247,60,58
9248,student_9248,63,72
9249,student_9249,54,77
9250,student_9250,91,57
9251,student_9251,76,52
9252,student_9252,56,99
9253,student_9253,83,65
9254,student_9254,71,80
9255,student_9255,94,61
9256,student_9256,77,79
9257,student_9257,89,90
9258,student_9258,64,75
9259,student_9259,67,84
9260,student_9260,93,94
9261,student_9261,58,70
9262,student_9262,82,55
9263,student_9263,74,69
9264,student_9264,75,100
9265,student_9265,66,66
9266,student_9266,87,54
9267,student_9267,86,66
9268,student_9268,73,73
9269,student_9269,56,66
9270,student_9270,77,74
9271,student_9271,51,64
9272,student_9272,81,69
9273,student_9273,84,95
9274,student_9274,97,64
9275,student_9275,57,96
9276,student_9276,67,74
9277,student_9277,96,77
9278,student_9278,92,51
9279,student_9279,98,75
9280,student_9280,71,91
9281,student_9281,97,85
9282,student_9282,81,77
9283,student_9283,55,90
9284,student_9284,63,78
9285,student_9285,77,98
9286,student_9286,90,58
9287,student_9287,86,83
9288,student_9288,98,75
9289,student_9289,99,70
9290,student_9290,80,57
9291,student_9291,72,74
9292,student_9292,73,90
9293,student_9293,98,85
9294,student_9294,80,53
9295,student_9295,77,72
9296,student_9296,95,71
9297,student_9297,77,58
9298,student_9298,95,58
9299,student_9299,64,54
9300,student_9300,73,97
9301,student_9301,60,98
9302,student_9302,79,76
9303,student_9303,99,92
9304,student_9304,58,79
9305,student_9305,51,74
9306,student_9306,90,88
9307,student_9307,63,61
9308,student_9308,88,74
9309,student_9309,90,72
9310,student_9310,66,74
9311,student_9311,87,57
9312,student_9312,94,63
9313,student_9313,55,87
9314,student_9314,99,93
9315,student_9315,79,81
9316,student_9316,94,88
9317,student_9317,89,53
9318,student_9318,76,65
9319,student_9319,85,81
9320,student_9320,72,100
9321,student_9321,73,81
9322,student_9322,65,91
9323,student_9323,76,83
9324,student_9324,100,63
9325,student_9325,91,79
9326,student_9326,73,54
9327,student_9327,58,97
9328,student_9328,63,89
9329,student_9329,66,73
9330,student_9330,89,87
9331,student_9331,50,54
9332,student_9332,56,88
9333,student_9333,53,89
9334,student_9334,73,95
9335,student_9335,72,70
9336,student_9336,77,70
9337,student_9337,97,53
9338,student_9338,65,67
9339,student_9339,69,51
9340,student_9340,85,53
9341,student_9341,64,88
9342,student_9342,87,61
9343,student_9343,82,64
9344,student_9344,97,78
9345,student_9345,86,92
9346,student_9346,88,97
9347,student_9347,56,54
9348,student_9348,85,84
9349,student_9349,68,99
9350,student_9350,82,52
9351,student_9351,56,53
9352,student_9352,77,98
9353,student_9353,68,74
9354,student_9354,55,86
9355,student_9355,68,50
9356,student_9356,51,54
9357,student_9357,96,50
9358,student_9358,62,91
9359,student_9359,83,83
9360,student_9360,59,58
9361,student_9361,75,94
9362,student_9362,75,83
9363,student_9363,98,50
9364,student_9364,89,76
9365,student_9365,60,76
9366,student_9366,92,52
9367,student_9367,53,57
9368,student_9368,61,92
9369,student_9369,61,71
9370,student_9370,67,72
9371,student_9371,60,57
9372,student_9372,62,50
9373,student_9373,88,78
9374,student_9374,94,99
9375,student_9375,63,53
9376,student_9376,54,56
9377,student_9377,70,97
9378,student_9378,71,63
9379,student_9379,79,94
9380,student_9380,87,50
9381,student_9381,91,98
9382,student_9382,71,75
9383,student_9383,57,50
9384,student_9384,64,100
9385,student_9385,74,61
9386,student_9386,65,88
9387,student_9387,50,56
9388,student_9388,66,72
9389,student_9389,66,59
9390,student_9390,96,50
9391,student_9391,58,98
9392,student_9392,51,100
9393,student_9393,95,92
9394,student_9394,94,67
9395,student_9395,97,73
9396,student_9396,72,92
9397,student_9397,97,87
9398,student_9398,97,94
9399,student_9399,64,83
9400,student_9400,54,99
9401,student_9401,71,56
9402,student_9402,95,98
9403,student_9403,97,50
9404,student_9404,55,51
9405,student_9405,88,72
